PROVRES;SEXO;CAUSA;MAT;GRUPEDAD;CUENTA
70;1;R99;NULL;17.50 a 54;1
70;1;R99;NULL;19.60 a 64;5
70;1;R99;NULL;23.80 a 84;16
70;1;R99;NULL;24.85 y más;29
70;1;U07;NULL;19.60 a 64;1
70;1;U07;NULL;23.80 a 84;1
70;1;U07;NULL;24.85 y más;2
70;1;V02;NULL;21.70 a 74;1
70;1;V20;NULL;12.25 a 29;1
70;1;V23;NULL;14.35 a 39;1
70;1;V27;NULL;10.15 a 19;1
70;1;V27;NULL;11.20 a 24;2
70;1;V28;NULL;17.50 a 54;1
70;1;V28;NULL;19.60 a 64;1
70;1;V47;NULL;12.25 a 29;1
70;1;V47;NULL;16.45 a 49;1
70;1;V54;NULL;19.60 a 64;1
70;1;W18;NULL;18.55 a 59;1
70;1;W74;NULL;12.25 a 29;1
70;1;W74;NULL;16.45 a 49;1
70;1;X59;NULL;19.60 a 64;2
70;1;X59;NULL;20.65 a 69;1
70;1;X59;NULL;21.70 a 74;1
70;1;X70;NULL;09.10 a 14;1
70;1;X70;NULL;11.20 a 24;17
70;1;X70;NULL;13.30 a 34;9
70;1;X70;NULL;15.40 a 44;5
70;1;X70;NULL;16.45 a 49;4
70;1;X70;NULL;20.65 a 69;2
70;1;X70;NULL;21.70 a 74;3
70;1;X71;NULL;15.40 a 44;1
70;1;X71;NULL;20.65 a 69;1
70;1;X74;NULL;12.25 a 29;1
70;1;X91;NULL;20.65 a 69;1
70;1;X99;NULL;16.45 a 49;1
70;1;Y14;NULL;14.35 a 39;1
70;1;Y20;NULL;10.15 a 19;1
70;1;Y20;NULL;24.85 y más;1
70;1;Y34;NULL;16.45 a 49;1
70;1;Y83;NULL;17.50 a 54;1
70;2;B57;NULL;18.55 a 59;1
70;2;C02;NULL;22.75 a 79;2
70;2;C15;NULL;22.75 a 79;1
70;2;C16;NULL;13.30 a 34;1
70;2;C16;NULL;21.70 a 74;6
70;2;C18;NULL;15.40 a 44;1
70;2;C18;NULL;16.45 a 49;3
70;2;C18;NULL;22.75 a 79;5
70;2;C22;NULL;23.80 a 84;1
70;2;C22;NULL;24.85 y más;3
70;2;C23;NULL;22.75 a 79;1
70;2;C24;NULL;21.70 a 74;1
70;2;C25;NULL;17.50 a 54;2
70;2;C25;NULL;19.60 a 64;2
70;2;C25;NULL;21.70 a 74;4
70;2;C25;NULL;23.80 a 84;4
70;2;C25;NULL;24.85 y más;6
70;2;C32;NULL;24.85 y más;1
70;2;C34;NULL;16.45 a 49;2
70;2;C34;NULL;18.55 a 59;1
70;2;C34;NULL;20.65 a 69;2
70;2;C34;NULL;21.70 a 74;5
70;2;C49;NULL;23.80 a 84;1
70;2;C49;NULL;24.85 y más;1
70;2;C51;NULL;23.80 a 84;2
70;2;C51;NULL;24.85 y más;1
70;2;C53;NULL;14.35 a 39;4
70;2;C53;NULL;17.50 a 54;5
70;2;C54;NULL;20.65 a 69;1
70;2;C55;NULL;19.60 a 64;1
70;2;C55;NULL;21.70 a 74;2
70;2;C55;NULL;23.80 a 84;1
70;2;C55;NULL;24.85 y más;1
70;2;C64;NULL;21.70 a 74;2
70;2;C76;NULL;16.45 a 49;1
70;2;C76;NULL;22.75 a 79;1
70;2;C80;NULL;17.50 a 54;1
70;2;C85;NULL;19.60 a 64;1
70;2;C85;NULL;20.65 a 69;1
70;2;C85;NULL;23.80 a 84;1
70;2;C91;NULL;24.85 y más;1
70;2;C95;NULL;10.15 a 19;1
70;2;D38;NULL;23.80 a 84;1
70;2;D41;NULL;21.70 a 74;1
70;2;D43;NULL;23.80 a 84;1
70;2;D43;NULL;24.85 y más;1
70;2;D53;NULL;22.75 a 79;1
70;2;D58;NULL;21.70 a 74;1
70;2;D64;NULL;17.50 a 54;1
70;2;D69;NULL;20.65 a 69;1
70;2;E03;NULL;22.75 a 79;2
70;2;E10;NULL;14.35 a 39;1
70;2;E10;NULL;19.60 a 64;1
70;2;E10;NULL;21.70 a 74;1
70;2;E10;NULL;23.80 a 84;1
70;2;E10;NULL;24.85 y más;1
70;2;E11;NULL;15.40 a 44;2
70;2;E11;NULL;16.45 a 49;1
70;2;E11;NULL;20.65 a 69;4
70;2;E11;NULL;21.70 a 74;4
70;2;E14;NULL;22.75 a 79;13
70;2;E43;NULL;23.80 a 84;1
70;2;E43;NULL;24.85 y más;4
70;2;E46;NULL;21.70 a 74;1
70;2;E46;NULL;23.80 a 84;8
70;2;E46;NULL;24.85 y más;11
70;2;E78;NULL;22.75 a 79;1
70;2;E86;NULL;24.85 y más;10
70;2;E87;NULL;23.80 a 84;3
70;2;E87;NULL;24.85 y más;6
70;2;F32;NULL;24.85 y más;2
70;2;F41;NULL;18.55 a 59;1
70;2;F99;NULL;17.50 a 54;1
70;2;G20;NULL;21.70 a 74;2
70;2;G20;NULL;23.80 a 84;6
70;2;G20;NULL;24.85 y más;9
70;2;G93;NULL;23.80 a 84;1
70;2;G98;NULL;22.75 a 79;1
70;2;I05;NULL;20.65 a 69;1
70;2;I11;NULL;16.45 a 49;2
70;2;I11;NULL;20.65 a 69;5
70;2;I11;NULL;21.70 a 74;4
70;2;I12;NULL;19.60 a 64;3
70;2;I12;NULL;20.65 a 69;2
70;2;I12;NULL;21.70 a 74;7
70;2;I13;NULL;24.85 y más;2
70;2;I21;NULL;17.50 a 54;2
70;2;I21;NULL;19.60 a 64;3
70;2;I21;NULL;20.65 a 69;8
70;2;I21;NULL;21.70 a 74;5
70;2;I24;NULL;20.65 a 69;1
70;2;I25;NULL;18.55 a 59;5
70;2;I25;NULL;19.60 a 64;3
70;2;I25;NULL;20.65 a 69;3
70;2;I25;NULL;21.70 a 74;4
70;2;I31;NULL;11.20 a 24;1
70;2;I31;NULL;23.80 a 84;1
70;2;I35;NULL;19.60 a 64;1
70;2;I35;NULL;23.80 a 84;1
70;2;I42;NULL;18.55 a 59;1
70;2;I42;NULL;20.65 a 69;3
70;2;I44;NULL;22.75 a 79;1
70;2;I47;NULL;14.35 a 39;1
70;2;I47;NULL;21.70 a 74;8
70;2;I49;NULL;12.25 a 29;1
70;2;I49;NULL;22.75 a 79;2
70;2;I50;NULL;18.55 a 59;2
70;2;I50;NULL;20.65 a 69;3
70;2;I51;NULL;23.80 a 84;2
70;2;I61;NULL;17.50 a 54;2
70;2;I61;NULL;19.60 a 64;5
70;2;I61;NULL;20.65 a 69;3
70;2;I61;NULL;21.70 a 74;6
70;2;I61;NULL;23.80 a 84;4
70;2;I62;NULL;23.80 a 84;2
70;2;I63;NULL;24.85 y más;1
70;2;I64;NULL;18.55 a 59;1
70;2;I64;NULL;20.65 a 69;3
70;2;I69;NULL;18.55 a 59;1
70;2;I69;NULL;20.65 a 69;2
70;2;I74;NULL;24.85 y más;1
70;2;J11;NULL;24.85 y más;1
70;2;J18;NULL;17.50 a 54;3
70;2;J18;NULL;19.60 a 64;4
70;2;J18;NULL;21.70 a 74;15
70;2;J18;NULL;23.80 a 84;47
70;2;J18;NULL;24.85 y más;119
70;2;J20;NULL;23.80 a 84;1
70;2;J22;NULL;24.85 y más;1
70;2;J44;NULL;19.60 a 64;4
70;2;J44;NULL;21.70 a 74;12
70;2;J44;NULL;23.80 a 84;10
70;2;J44;NULL;24.85 y más;14
70;2;J69;NULL;22.75 a 79;4
70;2;J81;NULL;14.35 a 39;1
70;2;J81;NULL;19.60 a 64;1
70;2;J81;NULL;23.80 a 84;1
70;2;J81;NULL;24.85 y más;2
70;2;J84;NULL;20.65 a 69;1
70;2;J84;NULL;21.70 a 74;4
70;2;J90;NULL;22.75 a 79;4
70;2;J96;NULL;15.40 a 44;1
70;2;J96;NULL;22.75 a 79;18
70;2;J98;NULL;17.50 a 54;1
70;2;K22;NULL;15.40 a 44;1
70;2;K25;NULL;23.80 a 84;1
70;2;K31;NULL;22.75 a 79;2
70;2;K55;NULL;17.50 a 54;1
70;2;K55;NULL;23.80 a 84;1
70;2;K55;NULL;24.85 y más;2
70;2;K56;NULL;22.75 a 79;1
70;2;K63;NULL;22.75 a 79;1
70;2;K70;NULL;19.60 a 64;1
70;2;K70;NULL;21.70 a 74;1
70;2;K72;NULL;21.70 a 74;1
70;2;K72;NULL;23.80 a 84;1
70;2;K72;NULL;24.85 y más;2
70;2;K74;NULL;15.40 a 44;1
70;2;K74;NULL;18.55 a 59;3
70;2;K74;NULL;20.65 a 69;4
70;2;K74;NULL;22.75 a 79;4
70;2;K76;NULL;19.60 a 64;2
70;2;K76;NULL;21.70 a 74;1
70;2;K76;NULL;23.80 a 84;1
70;2;K92;NULL;22.75 a 79;5
70;2;L10;NULL;21.70 a 74;1
70;2;L89;NULL;23.80 a 84;2
70;2;M16;NULL;24.85 y más;1
70;2;M32;NULL;15.40 a 44;1
70;2;M35;NULL;16.45 a 49;1
70;2;M86;NULL;24.85 y más;1
70;2;N15;NULL;20.65 a 69;1
70;2;N17;NULL;02.7 a 27 días;1
70;2;N17;NULL;19.60 a 64;2
70;2;N17;NULL;23.80 a 84;3
70;2;N17;NULL;24.85 y más;5
70;2;N18;NULL;22.75 a 79;1
70;2;N19;NULL;17.50 a 54;1
70;2;N19;NULL;21.70 a 74;4
70;2;N28;NULL;15.40 a 44;1
70;2;O85;M;10.15 a 19;1
70;2;P22;NULL;01.0 a 6 días;3
70;2;Q05;NULL;13.30 a 34;1
70;2;Q24;NULL;01.0 a 6 días;1
70;2;Q24;NULL;03.28 días a 11 meses;1
70;2;Q25;NULL;03.28 días a 11 meses;1
70;2;Q28;NULL;09.10 a 14;1
70;2;Q61;NULL;02.7 a 27 días;1
70;2;R09;NULL;22.75 a 79;1
70;2;R57;NULL;12.25 a 29;1
70;2;R57;NULL;16.45 a 49;1
70;2;R57;NULL;22.75 a 79;2
70;2;R68;NULL;16.45 a 49;1
70;2;R68;NULL;18.55 a 59;1
70;2;R68;NULL;20.65 a 69;2
70;2;R98;NULL;21.70 a 74;1
70;2;R99;NULL;15.40 a 44;1
70;2;R99;NULL;18.55 a 59;1
70;2;R99;NULL;22.75 a 79;20
70;2;U07;NULL;15.40 a 44;1
70;2;U07;NULL;22.75 a 79;1
70;2;V02;NULL;23.80 a 84;1
70;2;V03;NULL;11.20 a 24;1
70;2;W18;NULL;21.70 a 74;1
70;2;W18;NULL;23.80 a 84;1
70;2;W18;NULL;24.85 y más;1
70;2;W68;NULL;05.2 años;1
70;2;W74;NULL;05.2 años;1
70;2;W79;NULL;19.60 a 64;1
70;2;X64;NULL;10.15 a 19;1
70;2;X68;NULL;16.45 a 49;1
70;2;X70;NULL;14.35 a 39;2
70;2;X70;NULL;17.50 a 54;1
70;2;X95;NULL;09.10 a 14;1
70;2;Y34;NULL;23.80 a 84;1
70;2;Y34;NULL;24.85 y más;1
70;2;Y83;NULL;12.25 a 29;1
70;2;Y83;NULL;16.45 a 49;2
70;2;Y83;NULL;20.65 a 69;1
70;2;Y83;NULL;22.75 a 79;2
70;1;A16;NULL;20.65 a 69;3
70;1;A41;NULL;11.20 a 24;1
70;1;A41;NULL;13.30 a 34;4
70;1;A41;NULL;17.50 a 54;3
70;1;A41;NULL;18.55 a 59;7
70;1;A41;NULL;21.70 a 74;18
70;1;A50;NULL;01.0 a 6 días;1
70;1;B18;NULL;21.70 a 74;1
70;1;B18;NULL;23.80 a 84;1
70;1;B24;NULL;15.40 a 44;1
70;1;B57;NULL;21.70 a 74;1
70;1;C04;NULL;21.70 a 74;1
70;1;C07;NULL;18.55 a 59;1
70;1;C07;NULL;19.60 a 64;1
70;1;C15;NULL;15.40 a 44;1
70;1;C22;NULL;20.65 a 69;7
70;1;C22;NULL;21.70 a 74;5
70;1;C25;NULL;21.70 a 74;2
70;1;C32;NULL;21.70 a 74;1
70;1;C34;NULL;17.50 a 54;1
70;1;C34;NULL;18.55 a 59;2
70;1;C34;NULL;22.75 a 79;10
70;1;C43;NULL;24.85 y más;1
70;1;C48;NULL;13.30 a 34;1
70;1;C50;NULL;20.65 a 69;1
70;1;C61;NULL;16.45 a 49;1
70;1;C61;NULL;18.55 a 59;1
70;1;C61;NULL;19.60 a 64;4
70;1;C61;NULL;22.75 a 79;13
70;1;C61;NULL;23.80 a 84;8
70;1;C64;NULL;22.75 a 79;1
70;1;C67;NULL;21.70 a 74;2
70;1;C68;NULL;16.45 a 49;1
70;1;C71;NULL;17.50 a 54;1
70;1;C76;NULL;24.85 y más;1
70;1;C80;NULL;10.15 a 19;1
70;1;C80;NULL;15.40 a 44;1
70;1;C80;NULL;20.65 a 69;1
70;1;C85;NULL;17.50 a 54;1
70;1;C85;NULL;18.55 a 59;1
70;1;C91;NULL;23.80 a 84;2
70;1;C92;NULL;23.80 a 84;1
70;1;C96;NULL;17.50 a 54;1
70;1;D37;NULL;18.55 a 59;1
70;1;D37;NULL;19.60 a 64;2
70;1;D37;NULL;23.80 a 84;2
70;1;D38;NULL;20.65 a 69;1
70;1;D38;NULL;21.70 a 74;3
70;1;D43;NULL;16.45 a 49;1
70;1;D43;NULL;17.50 a 54;2
70;1;D44;NULL;21.70 a 74;1
70;1;D47;NULL;23.80 a 84;1
70;1;D48;NULL;20.65 a 69;2
70;1;D48;NULL;24.85 y más;1
70;1;D64;NULL;02.7 a 27 días;1
70;1;D64;NULL;24.85 y más;1
70;1;E03;NULL;20.65 a 69;1
70;1;E03;NULL;23.80 a 84;1
70;1;E10;NULL;19.60 a 64;3
70;1;E10;NULL;20.65 a 69;1
70;1;E11;NULL;15.40 a 44;2
70;1;E11;NULL;20.65 a 69;2
70;1;E14;NULL;21.70 a 74;15
70;1;E14;NULL;24.85 y más;9
70;1;E16;NULL;17.50 a 54;1
70;1;E43;NULL;21.70 a 74;2
70;1;E43;NULL;24.85 y más;4
70;1;E46;NULL;21.70 a 74;4
70;1;E46;NULL;24.85 y más;10
70;1;E78;NULL;22.75 a 79;1
70;1;E85;NULL;22.75 a 79;1
70;1;E86;NULL;23.80 a 84;1
70;1;E87;NULL;18.55 a 59;1
70;1;E88;NULL;18.55 a 59;1
70;1;F01;NULL;22.75 a 79;2
70;1;F99;NULL;17.50 a 54;1
70;1;F99;NULL;22.75 a 79;4
70;1;F99;NULL;23.80 a 84;4
70;1;G12;NULL;16.45 a 49;1
70;1;G12;NULL;18.55 a 59;2
70;1;G12;NULL;19.60 a 64;1
70;1;G12;NULL;23.80 a 84;1
70;1;G20;NULL;22.75 a 79;6
70;1;G23;NULL;22.75 a 79;1
70;1;G40;NULL;13.30 a 34;1
70;1;G40;NULL;16.45 a 49;1
70;1;G80;NULL;13.30 a 34;2
70;1;G95;NULL;17.50 a 54;1
70;1;G98;NULL;19.60 a 64;1
70;1;I10;NULL;14.35 a 39;1
70;1;I10;NULL;24.85 y más;24
70;1;I11;NULL;16.45 a 49;1
70;1;I11;NULL;18.55 a 59;2
70;1;I11;NULL;22.75 a 79;10
70;1;I12;NULL;13.30 a 34;1
70;1;I21;NULL;15.40 a 44;4
70;1;I21;NULL;20.65 a 69;16
70;1;I24;NULL;14.35 a 39;1
70;1;I24;NULL;24.85 y más;3
70;1;I25;NULL;15.40 a 44;1
70;1;I25;NULL;20.65 a 69;14
70;1;I26;NULL;06.3 años;1
70;1;I26;NULL;22.75 a 79;2
70;1;I26;NULL;23.80 a 84;1
70;1;I27;NULL;22.75 a 79;1
70;1;I34;NULL;18.55 a 59;1
70;1;I35;NULL;21.70 a 74;2
70;1;I36;NULL;20.65 a 69;1
70;1;I42;NULL;01.0 a 6 días;1
70;1;I42;NULL;11.20 a 24;1
70;1;I42;NULL;21.70 a 74;3
70;1;I44;NULL;23.80 a 84;2
70;1;I48;NULL;24.85 y más;3
70;1;I50;NULL;18.55 a 59;1
70;1;I50;NULL;19.60 a 64;2
70;1;I50;NULL;22.75 a 79;14
70;1;I50;NULL;23.80 a 84;18
70;1;I51;NULL;21.70 a 74;1
70;1;I61;NULL;18.55 a 59;3
70;1;I61;NULL;21.70 a 74;4
70;1;I63;NULL;21.70 a 74;1
70;1;I64;NULL;13.30 a 34;1
70;1;I64;NULL;16.45 a 49;1
70;1;I64;NULL;22.75 a 79;22
70;1;I64;NULL;23.80 a 84;21
70;1;I67;NULL;14.35 a 39;1
70;1;I67;NULL;20.65 a 69;9
70;1;I69;NULL;22.75 a 79;5
70;1;I70;NULL;20.65 a 69;1
70;1;I73;NULL;24.85 y más;1
70;1;I74;NULL;19.60 a 64;1
70;1;I87;NULL;22.75 a 79;1
70;1;J11;NULL;20.65 a 69;1
70;1;J18;NULL;08.5 a 9;1
70;1;J18;NULL;15.40 a 44;3
70;1;J18;NULL;21.70 a 74;22
70;1;J40;NULL;23.80 a 84;1
70;1;J44;NULL;21.70 a 74;18
70;1;J69;NULL;12.25 a 29;1
70;1;J69;NULL;20.65 a 69;2
70;1;J69;NULL;24.85 y más;1
70;1;J81;NULL;19.60 a 64;1
70;1;J84;NULL;20.65 a 69;4
70;1;J85;NULL;19.60 a 64;1
70;1;J85;NULL;20.65 a 69;1
70;1;J90;NULL;19.60 a 64;1
70;1;J90;NULL;23.80 a 84;1
70;1;J96;NULL;19.60 a 64;4
70;1;J96;NULL;23.80 a 84;11
70;1;J98;NULL;24.85 y más;9
70;1;K25;NULL;21.70 a 74;1
70;1;K29;NULL;15.40 a 44;1
70;1;K46;NULL;21.70 a 74;1
70;1;K55;NULL;22.75 a 79;1
70;1;K55;NULL;23.80 a 84;1
70;1;K56;NULL;18.55 a 59;1
70;1;K56;NULL;21.70 a 74;4
70;1;K65;NULL;20.65 a 69;1
70;1;K70;NULL;17.50 a 54;1
70;1;K70;NULL;18.55 a 59;1
70;1;K72;NULL;18.55 a 59;1
70;1;K72;NULL;21.70 a 74;2
70;1;K74;NULL;16.45 a 49;1
70;1;K74;NULL;19.60 a 64;7
70;1;K74;NULL;22.75 a 79;4
70;1;K74;NULL;23.80 a 84;7
70;1;K76;NULL;17.50 a 54;1
70;1;K76;NULL;21.70 a 74;4
70;1;K80;NULL;21.70 a 74;1
70;1;K83;NULL;21.70 a 74;1
70;1;K92;NULL;19.60 a 64;4
70;1;K92;NULL;20.65 a 69;3
70;1;K92;NULL;23.80 a 84;4
70;1;L03;NULL;24.85 y más;1
70;1;L08;NULL;16.45 a 49;1
70;1;L08;NULL;18.55 a 59;2
70;1;L08;NULL;19.60 a 64;1
70;1;L08;NULL;23.80 a 84;1
70;1;L89;NULL;20.65 a 69;3
70;1;M06;NULL;23.80 a 84;1
70;1;M19;NULL;22.75 a 79;1
70;1;M86;NULL;20.65 a 69;1
70;1;N15;NULL;23.80 a 84;1
70;1;N17;NULL;20.65 a 69;2
70;1;N17;NULL;24.85 y más;2
70;1;N18;NULL;20.65 a 69;2
70;1;N18;NULL;24.85 y más;3
70;1;N39;NULL;22.75 a 79;2
70;1;N39;NULL;23.80 a 84;1
70;1;P07;NULL;01.0 a 6 días;3
70;1;P27;NULL;03.28 días a 11 meses;1
70;1;P28;NULL;01.0 a 6 días;1
70;1;Q24;NULL;01.0 a 6 días;2
70;1;Q24;NULL;09.10 a 14;1
70;1;Q25;NULL;01.0 a 6 días;1
70;1;Q25;NULL;02.7 a 27 días;2
70;1;Q43;NULL;10.15 a 19;1
70;1;R00;NULL;21.70 a 74;1
70;1;R09;NULL;24.85 y más;2
70;1;R54;NULL;24.85 y más;1
70;1;R57;NULL;08.5 a 9;1
70;1;R64;NULL;22.75 a 79;2
70;1;R68;NULL;22.75 a 79;2
70;1;R68;NULL;23.80 a 84;3
70;1;R96;NULL;04.1 año;1
70;1;R99;NULL;22.75 a 79;27
70;1;U07;NULL;22.75 a 79;2
70;1;V12;NULL;19.60 a 64;1
70;1;V12;NULL;22.75 a 79;2
70;1;V12;NULL;23.80 a 84;1
70;1;V13;NULL;17.50 a 54;1
70;1;V13;NULL;18.55 a 59;1
70;1;V20;NULL;18.55 a 59;1
70;1;V21;NULL;15.40 a 44;1
70;1;V22;NULL;11.20 a 24;1
70;1;V23;NULL;20.65 a 69;2
70;1;V29;NULL;21.70 a 74;1
70;1;V50;NULL;14.35 a 39;1
70;1;W14;NULL;20.65 a 69;1
70;1;W14;NULL;21.70 a 74;1
70;1;W18;NULL;19.60 a 64;1
70;1;W79;NULL;21.70 a 74;1
70;1;X08;NULL;15.40 a 44;1
70;1;X59;NULL;24.85 y más;7
70;1;X70;NULL;19.60 a 64;3
70;1;X70;NULL;23.80 a 84;1
70;1;X71;NULL;19.60 a 64;1
70;1;X71;NULL;22.75 a 79;1
70;1;X74;NULL;15.40 a 44;1
70;1;X74;NULL;20.65 a 69;2
70;1;X91;NULL;22.75 a 79;1
70;1;X95;NULL;12.25 a 29;1
70;1;X99;NULL;20.65 a 69;1
70;1;Y18;NULL;19.60 a 64;1
70;1;Y19;NULL;12.25 a 29;1
70;1;Y34;NULL;21.70 a 74;1
70;1;Y34;NULL;24.85 y más;1
70;1;Y83;NULL;16.45 a 49;1
70;1;Y83;NULL;19.60 a 64;2
70;1;Y83;NULL;23.80 a 84;3
70;1;Y85;NULL;15.40 a 44;1
70;1;Y85;NULL;20.65 a 69;1
70;1;Y87;NULL;13.30 a 34;1
70;2;A09;NULL;20.65 a 69;1
70;2;A09;NULL;24.85 y más;1
70;2;A41;NULL;24.85 y más;31
70;2;B20;NULL;14.35 a 39;1
70;2;B57;NULL;22.75 a 79;1
70;2;C05;NULL;22.75 a 79;1
70;2;C07;NULL;14.35 a 39;1
70;2;C14;NULL;21.70 a 74;1
70;2;C15;NULL;20.65 a 69;3
70;2;C16;NULL;16.45 a 49;1
70;2;C16;NULL;17.50 a 54;1
70;2;C16;NULL;18.55 a 59;3
70;2;C16;NULL;19.60 a 64;4
70;2;C18;NULL;12.25 a 29;1
70;2;C18;NULL;20.65 a 69;9
70;2;C18;NULL;24.85 y más;4
70;2;C22;NULL;17.50 a 54;1
70;2;C22;NULL;19.60 a 64;4
70;2;C22;NULL;22.75 a 79;2
70;2;C23;NULL;18.55 a 59;1
70;2;C23;NULL;19.60 a 64;2
70;2;C24;NULL;12.25 a 29;1
70;2;C24;NULL;20.65 a 69;1
70;2;C24;NULL;24.85 y más;2
70;2;C25;NULL;22.75 a 79;4
70;2;C34;NULL;24.85 y más;2
70;2;C41;NULL;09.10 a 14;1
70;2;C44;NULL;24.85 y más;2
70;2;C45;NULL;20.65 a 69;1
70;2;C50;NULL;16.45 a 49;7
70;2;C50;NULL;17.50 a 54;11
70;2;C50;NULL;22.75 a 79;16
70;2;C50;NULL;23.80 a 84;12
70;2;C53;NULL;19.60 a 64;1
70;2;C53;NULL;23.80 a 84;2
70;2;C55;NULL;15.40 a 44;1
70;2;C55;NULL;20.65 a 69;3
70;2;C56;NULL;17.50 a 54;4
70;2;C56;NULL;22.75 a 79;1
70;2;C64;NULL;17.50 a 54;1
70;2;C64;NULL;19.60 a 64;1
70;2;C64;NULL;23.80 a 84;3
70;2;C80;NULL;19.60 a 64;1
70;2;C80;NULL;22.75 a 79;6
70;2;C80;NULL;23.80 a 84;2
70;2;C83;NULL;20.65 a 69;1
70;2;C90;NULL;20.65 a 69;2
70;2;C92;NULL;21.70 a 74;2
70;2;C95;NULL;13.30 a 34;1
70;2;D37;NULL;21.70 a 74;2
70;2;D44;NULL;22.75 a 79;1
70;2;D45;NULL;23.80 a 84;1
70;2;D48;NULL;19.60 a 64;1
70;2;D48;NULL;23.80 a 84;2
70;2;D61;NULL;23.80 a 84;3
70;2;D64;NULL;23.80 a 84;6
70;2;E11;NULL;17.50 a 54;1
70;2;E11;NULL;19.60 a 64;1
70;2;E11;NULL;22.75 a 79;3
70;2;E11;NULL;23.80 a 84;7
70;2;E14;NULL;15.40 a 44;2
70;2;E14;NULL;20.65 a 69;10
70;2;E16;NULL;16.45 a 49;1
70;2;E43;NULL;22.75 a 79;1
70;2;E46;NULL;22.75 a 79;4
70;2;E86;NULL;21.70 a 74;1
70;2;E87;NULL;21.70 a 74;2
70;2;F99;NULL;24.85 y más;21
70;2;G03;NULL;21.70 a 74;1
70;2;G04;NULL;03.28 días a 11 meses;1
70;2;G09;NULL;23.80 a 84;1
70;2;G30;NULL;24.85 y más;21
70;2;G31;NULL;21.70 a 74;1
70;2;G40;NULL;10.15 a 19;1
70;2;G80;NULL;08.5 a 9;2
70;2;G80;NULL;09.10 a 14;1
70;2;G80;NULL;10.15 a 19;1
70;2;G80;NULL;14.35 a 39;1
70;2;I10;NULL;19.60 a 64;5
70;2;I10;NULL;22.75 a 79;26
70;2;I10;NULL;23.80 a 84;22
70;2;I11;NULL;24.85 y más;38
70;2;I12;NULL;24.85 y más;1
70;2;I21;NULL;16.45 a 49;1
70;2;I21;NULL;22.75 a 79;4
70;2;I21;NULL;23.80 a 84;16
70;2;I24;NULL;23.80 a 84;4
70;2;I25;NULL;22.75 a 79;6
70;2;I25;NULL;23.80 a 84;9
70;2;I26;NULL;24.85 y más;2
70;2;I27;NULL;24.85 y más;1
70;2;I31;NULL;20.65 a 69;1
70;2;I34;NULL;24.85 y más;1
70;2;I35;NULL;24.85 y más;2
70;2;I38;NULL;19.60 a 64;1
70;2;I38;NULL;22.75 a 79;1
70;2;I38;NULL;23.80 a 84;1
70;2;I44;NULL;20.65 a 69;1
70;2;I44;NULL;24.85 y más;1
70;2;I47;NULL;17.50 a 54;3
70;2;I47;NULL;18.55 a 59;2
70;2;I47;NULL;19.60 a 64;5
70;2;I47;NULL;23.80 a 84;12
70;2;I48;NULL;22.75 a 79;2
70;2;I48;NULL;23.80 a 84;2
70;2;I49;NULL;20.65 a 69;1
70;2;I49;NULL;21.70 a 74;2
70;2;I49;NULL;24.85 y más;12
70;2;I50;NULL;15.40 a 44;1
70;2;I50;NULL;21.70 a 74;7
70;2;I51;NULL;22.75 a 79;1
70;2;I60;NULL;16.45 a 49;1
70;2;I60;NULL;19.60 a 64;1
70;2;I60;NULL;22.75 a 79;3
70;2;I61;NULL;10.15 a 19;1
70;2;I61;NULL;12.25 a 29;1
70;2;I61;NULL;14.35 a 39;2
70;2;I61;NULL;24.85 y más;3
70;2;I64;NULL;21.70 a 74;10
70;2;I64;NULL;24.85 y más;19
70;2;I67;NULL;16.45 a 49;1
70;2;I67;NULL;17.50 a 54;2
70;2;I67;NULL;19.60 a 64;5
70;2;I67;NULL;22.75 a 79;15
70;2;I67;NULL;23.80 a 84;9
70;2;I69;NULL;21.70 a 74;3
70;2;I69;NULL;24.85 y más;6
70;2;I70;NULL;23.80 a 84;1
70;2;I71;NULL;20.65 a 69;3
70;2;I77;NULL;23.80 a 84;1
70;2;I82;NULL;22.75 a 79;1
70;2;I89;NULL;24.85 y más;1
70;2;J12;NULL;23.80 a 84;1
70;2;J18;NULL;22.75 a 79;33
70;2;J44;NULL;20.65 a 69;3
70;2;J45;NULL;04.1 año;1
70;2;J45;NULL;19.60 a 64;2
70;2;J45;NULL;23.80 a 84;2
70;2;J69;NULL;23.80 a 84;3
70;2;J84;NULL;19.60 a 64;1
70;2;J84;NULL;22.75 a 79;6
70;2;J84;NULL;23.80 a 84;3
70;2;J86;NULL;21.70 a 74;1
70;2;J90;NULL;18.55 a 59;2
70;2;J90;NULL;21.70 a 74;2
70;2;J93;NULL;18.55 a 59;1
70;2;J96;NULL;17.50 a 54;1
70;2;J96;NULL;18.55 a 59;1
70;2;J96;NULL;21.70 a 74;6
70;2;J98;NULL;22.75 a 79;3
70;2;J98;NULL;23.80 a 84;4
70;2;K22;NULL;23.80 a 84;1
70;2;K27;NULL;23.80 a 84;1
70;2;K40;NULL;23.80 a 84;1
70;2;K55;NULL;11.20 a 24;1
70;2;K55;NULL;18.55 a 59;1
70;2;K55;NULL;21.70 a 74;1
70;2;K56;NULL;20.65 a 69;2
70;2;K63;NULL;12.25 a 29;1
70;2;K63;NULL;20.65 a 69;1
70;2;K63;NULL;24.85 y más;2
70;2;K65;NULL;19.60 a 64;1
